media_item_id,create_time,mime_type,source_filename,target_file,status,notes
AGpyBSaggu5ic8ss3JOXaLNx8OmrcB-LDbUs3PUEYnX3mWLZ_8L2QAHC0KwAg9mZYwYWnOTSydeN38_Gr08MdwnezlWog59oFg,2026-05-17T14:56:28.017Z,image/jpeg,20260517_195626.jpg,20260517_195628_gp_Wog59oFg.jpg,downloaded,
AGpyBSZCrj5av2YPo5AwxQ5bXe7ejHfthKlC_lHq7i9iLTsK0m2HWJNIbzYGeMNPwu7iUNwFRPHheaNtdKC879YGcgiFvWFVNw,2026-05-17T14:55:11.008Z,image/jpeg,20260517_195508.jpg,20260517_195511_gp_iFvWFVNw.jpg,downloaded,
AGpyBSZNNVizb0MEVmQNtllg5f27BAD73iDizujXi2gm8iursibBlAqPRDIr_UMslvcfbChvYA53No2JxKKEvXYQVG-GpRFO_Q,2026-05-17T14:54:30.017Z,image/jpeg,20260517_195427.jpg,20260517_195430_gp_VGGpRFOQ.jpg,downloaded,
AGpyBSavv_z8gRZ576zL5p3ocRMeqNdI4SdkTOKluaEsO0jFSWI3oPznEdxDV2vgCn3MQlpH_M_hKZqYw9MlOvJq78req8G3Bg,2026-05-17T14:54:06.008Z,image/jpeg,20260517_195403.jpg,20260517_195406_gp_req8G3Bg.jpg,downloaded,
AGpyBSYhgu4rJ24zvO7KW6Q4q698U7_a_lpmicja07rgTalHNM-9ZVi5U-RRbX8x0PbX1gXK9DCcKhnqblxh25AlDvwrE9dLVw,2026-05-17T14:53:30.070Z,image/jpeg,20260517_195326.jpg,20260517_195330_gp_wrE9dLVw.jpg,downloaded,
AGpyBSbFaR5XEv1Dhq8F6_e_gTDWGiZmvGXiVjPdm9k0R2BRJPsfLhR8iqNtjtfxcGrSCXFYX8RSaqpeZber05ugQZTY_npWUA,2026-05-17T14:53:41.056Z,image/jpeg,20260517_195338.jpg,20260517_195341_gp_ZTYnpWUA.jpg,downloaded,
AGpyBSZmb4tO1KOGmDSmaPFTQc3--mjOYuCIPDfHCNjZwGidy_U0-WVCTy1l2s5Gwh_i3WUYa5IasNBN0nC4xKSJsY4zDAINsA,2026-05-17T14:53:21.097Z,image/jpeg,20260517_195318.jpg,20260517_195321_gp_4zDAINsA.jpg,downloaded,
AGpyBSYjqNHfo9wYyAe15DEWfwI3IO7qR7QlJAlRk1cIzXwEktGLLpaAAJ04QXM5VUa5dqujw76zUECBmRuuPHU6YZRzJdcAZg,2026-05-17T14:52:41.009Z,image/jpeg,20260517_195239.jpg,20260517_195241_gp_RzJdcAZg.jpg,downloaded,
AGpyBSYhau1be1Jtmg8J7CumbC_v-r_2X_c7pAFfjxdzW5VN70oSX4GUV9GWzFU2nhvYrEzbHjDsbl_psCTeAv_09velCiXzKw,2026-05-17T14:51:08Z,image/jpeg,20260517_195106.jpg,20260517_195108_gp_elCiXzKw.jpg,downloaded,
AGpyBSaHhAVwjRELlvg3m6Zx3mgfTxyDwZaO4YsNBkmktwqv462KRG5WOrSM-9rUe_cfbmxWB-Xc5mLMqIkq86-xtlLxOfgsPA,2026-05-17T14:51:23.073Z,image/jpeg,20260517_195121.jpg,20260517_195123_gp_LxOfgsPA.jpg,downloaded,
AGpyBSYHo9Iw0JfajQ0h-AFrRdw_w3v-Tx1cMIR3SijpNQJqATfZEujwj57m_6z4s_anZUfrsQwyD1-V1rxmt7ZgVU6F-xmsPQ,2026-05-17T14:50:57.063Z,image/jpeg,20260517_195054.jpg,20260517_195057_gp_U6FxmsPQ.jpg,downloaded,
AGpyBSZXi4y5SqQ0rWTA9pObdGiuyRbu7dtVB8QCurK10GoHudV8-oV-aWkobdasJbk3xEeQOfelSHq4S972OPhtslrA-Sxesw,2026-05-17T14:50:32.066Z,image/jpeg,20260517_195029.jpg,20260517_195032_gp_lrASxesw.jpg,downloaded,
