media_item_id,create_time,mime_type,source_filename,target_file,status,notes
AGpyBSZkm9Xhm0fK9vjTzhIW_0ZZ75WOQ-A7lJzyftk0jUwm-6e_TpODmQmimxcWX8QUnhat_utVJAHfLd_ICUHhKFVJjse8gw,2026-04-08T16:28:49.035Z,image/jpeg,20260408_212846.jpg,20260408_212849_gp_VJjse8gw.jpg,skipped_already_imported,Media item ID already exists in import history and target file exists.
AGpyBSYRs5z1He86DES_DdISDUWfrxn2jY7r_tmqBwBFXNp3Z4XhRb-liawnSkN7n4aqKeALm7GXwBcZFVyxulbGjKy9GxLOZg,2026-04-08T16:28:41.051Z,image/jpeg,20260408_212839.jpg,20260408_212841_gp_y9GxLOZg.jpg,skipped_already_imported,Media item ID already exists in import history and target file exists.
AGpyBSZY0gZZWVejUkqcOR_RdhCNhcm871jvP9qkxrqFkU9dCzjv78H1UuR10mHD3T2KAUm55I99rZL6NVn5_8ZqpbhJ3szRKQ,2026-04-08T16:18:14.058Z,image/jpeg,20260408_211812.jpg,20260408_211814_gp_hJ3szRKQ.jpg,skipped_already_imported,Media item ID already exists in import history and target file exists.
AGpyBSaFF-fW8Yd3o0nqr9fWB7H81gmLs6qE9TZAhYUaGUetNSeY4q35CwNRGiuKpwD7ffow3cHCCiZNtZrH05uTPnw_Y1TOwQ,2026-04-08T16:28:35.008Z,image/jpeg,20260408_212832.jpg,20260408_212835_gp_nwY1TOwQ.jpg,skipped_already_imported,Media item ID already exists in import history and target file exists.
AGpyBSYlZNNHX9hzS--EuBqnysQ7qxA-7xK6HA-_0Idvnns1wfSDfBySRUCir-eQVEMYKcXmLaz6k9El1wG8x4TpATbbCJ_soQ,2026-04-08T16:18:06.069Z,image/jpeg,20260408_211804.jpg,20260408_211806_gp_TbbCJsoQ.jpg,skipped_already_imported,Media item ID already exists in import history and target file exists.
AGpyBSaKlvCYOKNVwBCK5i-uXGp_8XMgkMQX9xFX1QCBV-fw2S1EVvoRJFvkdhd1yJdklUYwTMuU5dChwzjQJMJKwWUFEU6uIA,2026-04-08T16:17:56.013Z,image/jpeg,20260408_211754.jpg,20260408_211756_gp_UFEU6uIA.jpg,downloaded,
AGpyBSY2G5yQCEfZQLw-m-jNPk7oGIA2TSGycz753_XebTL3dQIO0bWToOxEgLayRDxDM5JejZKm7WfgqayA8kYQVUnShQBqwA,2026-04-11T01:50:32.057Z,image/jpeg,20260411_065030.jpg,20260411_065032_gp_nShQBqwA.jpg,skipped_already_imported,Media item ID already exists in import history and target file exists.
AGpyBSZW6LwY95Xnfjko0MlAhavS_L9ZIdRqWFrPNg_6HKNT_dBzdtOecBbKagihbd3LFUVwlncQTnJTpIRoUKBjHO3matxuBg,2026-04-11T02:11:59.047Z,image/jpeg,20260411_071157.jpg,20260411_071159_gp_3matxuBg.jpg,skipped_already_imported,Media item ID already exists in import history and target file exists.
AGpyBSYalNCblQSlJY_oyqJL1mn6z7KAlCyOpfBXLHCElwUiP87Y9f3oklg1RRFwZYGk3Yw6nKZFd8VgE6Q6MGbxsKvFGJ415w,2026-04-11T02:11:55.029Z,image/jpeg,20260411_071153.jpg,20260411_071155_gp_vFGJ415w.jpg,skipped_already_imported,Media item ID already exists in import history and target file exists.
AGpyBSa5XjqMBeHFvNADQCQOpmBUBIQQMSWsycuMKrKdiMVblV3fyy_wwyBrb6DlokGrgfZ7zIwr0zbfX8jDb0wQ_6kXn8JZ0w,2026-04-11T09:31:43.008Z,image/jpeg,20260411_143141.jpg,20260411_143143_gp_kXn8JZ0w.jpg,skipped_already_imported,Media item ID already exists in import history and target file exists.
