media_item_id,create_time,mime_type,source_filename,target_file,status,notes
AGpyBSZjody7YfXjYeVFFmk_Ubqzq1pWx10EaUicVKwKB6dCa5q7Mq6EZfOwY2GCt-ySVvXImLHHPYjwcDY7Xxbzi9wIZTDFrQ,2026-03-17T11:52:03.602Z,image/jpeg,20260317_165203.jpg,20260317_165203_gp_wIZTDFrQ.jpg,skipped_already_imported,Media item ID already exists in import history and target file exists.
AGpyBSYD2aXuw9idlmTfaQR0XyZ5zk1yWJpT9CYTeZz_ruSNe72RNszJmSnhjkdUVbVYEECe7Ihf1jrxCleRu0TQ8r5zl_6uag,2026-03-17T11:51:57.767Z,image/jpeg,20260317_165157.jpg,20260317_165157_gp_r5zl6uag.jpg,skipped_already_imported,Media item ID already exists in import history and target file exists.
AGpyBSYiadwg7mzolrwbOADQeJ0r-tg9OFDejrSLVyb5illgJzvwFxn4G3iM2jTLYCw-FQuWxBLG-tPjHL3iGIhAET3Ury_b_w,2026-03-17T11:51:46.086Z,image/jpeg,20260317_165145.jpg,20260317_165146_gp_ET3Urybw.jpg,skipped_already_imported,Media item ID already exists in import history and target file exists.
AGpyBSaquXdCZl11s-brhhn-zNQ4QKPwkrrTKliUK8C6jIK_FWF1mLilu6S3zxc0MmuEYVfWnZrbo2qhlrTL51Lv_x4kqCeJEA,2026-03-17T11:51:40.760Z,image/jpeg,20260317_165140.jpg,20260317_165140_gp_4kqCeJEA.jpg,skipped_already_imported,Media item ID already exists in import history and target file exists.
AGpyBSYCoDTxINNmLfkQIdf5mkKcNCumMjQBGluroz1WbjAwHS0AkmjuBBxIW0IxeIiQfyYzb1eHh6r8zyyqkSmA9WXqLviLDQ,2026-03-17T11:51:34.380Z,image/jpeg,20260317_165134.jpg,20260317_165134_gp_XqLviLDQ.jpg,skipped_already_imported,Media item ID already exists in import history and target file exists.
AGpyBSY3Decm_rw_B03iFTXnNkDiZvg2lepbjOZvlACy8dbHLgWw3F2OKIoOXBTsSHHD2W-bgEsPzkdQIRDWhjzVqXrjDgGWZw,2026-03-17T18:52:19.023Z,image/jpeg,20260317_235216.jpg,20260317_235219_gp_rjDgGWZw.jpg,skipped_already_imported,Media item ID already exists in import history and target file exists.
AGpyBSZDgFLFDSZAqcbQOnD7fx-2Kt2t03ghsEuV770OzMOT96PHdvXindMd77cn1HeGdL6ZTZMRhcfDNs7pINNTtV3Ojs4Rag,2026-03-17T18:52:32.021Z,image/jpeg,20260317_235229.jpg,20260317_235232_gp_3Ojs4Rag.jpg,skipped_already_imported,Media item ID already exists in import history and target file exists.
AGpyBSa1wT2hb0q2ww63y3ttZh1cc93wxo_ENZqjd1vkN8DBHjJILzmGpiG1EqGc5qTQ7jrhqklVqCVl3Z_sINShv7QZEuQdvg,2026-03-17T11:51:29.855Z,image/jpeg,20260317_165129.jpg,20260317_165129_gp_QZEuQdvg.jpg,skipped_already_imported,Media item ID already exists in import history and target file exists.
AGpyBSY8Qqh8u81hjq785JS85XY8vYbGm5zHv7GauvuEONRCLCLQ7xwtLtgMAQPfxTn9vQwhOLlON6xAidpg6TeN1WyJFNNGlA,2026-03-17T18:51:52.070Z,image/jpeg,20260317_235150.jpg,20260317_235152_gp_yJFNNGlA.jpg,skipped_already_imported,Media item ID already exists in import history and target file exists.
AGpyBSavaJLFVl_5mG1xga5G1Y5IERAv7ujCPy528QqQe1alKi7HV62H-ElsSQ0sGMGpBIzAHqXvu2H3PuMy0WwWJ14-hUn3XA,2026-03-17T18:52:04.072Z,image/jpeg,20260317_235201.jpg,20260317_235204_gp_14hUn3XA.jpg,skipped_already_imported,Media item ID already exists in import history and target file exists.
AGpyBSaFZ-pu7K6HR1hI9v_XJg28Wf_jFRrX8UPGEG-iVEaQBImu3n9dJI0JrD86zcmtV9vtGqT2Rogr8EMgBi5MPe0RHELA3A,2026-03-17T11:51:24.520Z,image/jpeg,20260317_165124.jpg,20260317_165124_gp_0RHELA3A.jpg,skipped_already_imported,Media item ID already exists in import history and target file exists.
AGpyBSb-P8xeMN-jrRkVBCo1S00hA3VVffIfpo95bJoVLsibJruVVaR0_RjplShtNV0lb4ltSX1I--hx_noTS6xX2gmeA0ZqNA,2026-03-17T11:51:14.073Z,image/jpeg,20260317_165113.jpg,20260317_165114_gp_meA0ZqNA.jpg,skipped_already_imported,Media item ID already exists in import history and target file exists.
AGpyBSbvOHdK1KZaEpaE-RDZQLvmjwNK5ABe1zqJmPpN968pzxRxVG2xaBQ_apzAuUywDEAZ3QGNO_y2qOudxFoHhCT9xvPw2Q,2026-03-17T11:51:20.352Z,image/jpeg,20260317_165120.jpg,20260317_165120_gp_T9xvPw2Q.jpg,skipped_already_imported,Media item ID already exists in import history and target file exists.
