media_item_id,create_time,mime_type,source_filename,target_file,status,notes
AGpyBSYmuZkEo-WBOMyxWhLcT83u8uA_Ys-w2jl1fyu3Lrjmv4eFhim3NL3F3PjnV9YVRipwnlk0oe3pA6ePpTMld2ScRNSuMQ,2026-06-13T04:53:00.329Z,image/jpeg,20260613_095300.jpg,20260613_095300_gp_ScRNSuMQ.jpg,downloaded,
AGpyBSbaU7WLNmKPoDow-eNbxlPsp4ye3vq4cNwKvEEdAEazcM2HxZKY7FfbC93zH_Wd0ke8-dPZgEmIwokCgOmXgkmOWbjg5w,2026-06-13T04:52:54.292Z,image/jpeg,20260613_095254.jpg,20260613_095254_gp_mOWbjg5w.jpg,downloaded,
AGpyBSZVY1lU_gSYWkQ_5RiOufIodkBESJZtGdw9I4gzh1hVEQLPzNo0s_g58nxPrqI-Cvqy0hbrvGXpvqTTpzRbreFQhPu-Ag,2026-06-13T05:01:48.749Z,image/jpeg,20260613_100148.jpg,20260613_100148_gp_eFQhPuAg.jpg,downloaded,
AGpyBSZmWGbD3BvVqs0_72_qcZTPJ5KHcJBAAjclY99I3SYzETValNTgKqlxcpbCzxA2G23hjq_VQ1dShptB3f7Wb-WVGFsVGg,2026-06-13T04:55:04.416Z,image/jpeg,20260613_095504.jpg,20260613_095504_gp_WVGFsVGg.jpg,downloaded,
AGpyBSY4F7TfEErkeb84GizvplA-Xpl3n3nGWJEL0JhVEs_ccbbdaQ5QIVLL6062tKl-r6Wf9L0UuJqgoHPiWiM5b8UH84tr_A,2026-06-13T04:54:56.412Z,image/jpeg,20260613_095456.jpg,20260613_095456_gp_8UH84trA.jpg,downloaded,
AGpyBSYmMo_sfRicZrmfpT47lmMPkEaCIh-yLZkEF46DPdD0rX9378_wfF0VmssdtUasHK_WT8yiJaoyCXgJ6eKtLBCUVbWyvQ,2026-06-14T15:53:59.338Z,image/jpeg,20260614_205357.jpg,20260614_205359_gp_CUVbWyvQ.jpg,downloaded,
AGpyBSaI2KIob-oOCXCCbC4QhVlj674l5SzTAKPT2LMWaVjqH3OY6ptEhxsc_tiEgvPXpz9TlJmD770xlDzHIu8Zo8o8LylXBA,2026-06-14T15:53:52.441Z,image/jpeg,20260614_205351.jpg,20260614_205352_gp_o8LylXBA.jpg,downloaded,
AGpyBSZJw6ZHO9t8PIyw0YREynNztZO4jh0EmoJqFgI6C90UrAnlWj6-4oJ_PypFm2lbgqfZF-iEM_uvfwwalLuSIMCHAMentw,2026-06-14T15:53:41.470Z,image/jpeg,20260614_205340.jpg,20260614_205341_gp_CHAMentw.jpg,downloaded,
AGpyBSbLSb0LJx8prw_F0fHf5hmDbyzxa5oDJJhKP00sFrf0y_D5dNKOYUPk9JrJcpAZHMScAHwfoirS_QeSko9oUpUctksxBw,2026-06-14T15:53:34.760Z,image/jpeg,20260614_205333.jpg,20260614_205334_gp_UctksxBw.jpg,downloaded,
AGpyBSZHWMtzy41YtnBg7OoI9IbfPuWo8rdgEkJLXJE7rl_ktRIBTH9HOktQ8z4HPpCLQ33KkrAY7FdBo7BCJ8SDBThH6cvbIQ,2026-06-14T15:53:24.662Z,image/jpeg,20260614_205324.jpg,20260614_205324_gp_hH6cvbIQ.jpg,downloaded,
AGpyBSZRJmGYCWVx9n8YYHqlz2ftOj1Ez-2pA2YCztQK66_k5UqAeBLy4gZV_i9XF0C5s4UmsMDIw4Cjo081c0eq-XJhYsGGvQ,2026-06-14T16:12:04.083Z,image/jpeg,20260614_211202.jpg,20260614_211204_gp_JhYsGGvQ.jpg,downloaded,
AGpyBSZPXlKvDbfiFGpUo0LcsUtkjey7xPLg43F_kdPKLZ97hpwVL5wxqVlHbsJ-f7tAiUn2nKGyzFfe04-TJELBocg_Srv8GQ,2026-06-14T16:11:55.053Z,image/jpeg,20260614_211152.jpg,20260614_211155_gp_cgSrv8GQ.jpg,downloaded,
AGpyBSYQYhCifyEaZKuiuYHMTiVJVsUnDwAgf_gv3ocyPqGQXaTlE0dtz8ie_xfxxiGZ-CV1DjecdSg2CPTubBuLejlvEv5sVw,2026-06-14T15:56:52.016Z,image/jpeg,20260614_205650.jpg,20260614_205652_gp_lvEv5sVw.jpg,downloaded,
AGpyBSYDNB-xb16jmM3F8ba4KwyJUHIcuZsgFDBtUnXeukedziVxu9WteEqtgUtKKGpC9jaUPLHObtOIe6ExRp5VzGr-O8p5Kg,2026-06-14T15:56:39.917Z,image/jpeg,20260614_205639.jpg,20260614_205639_gp_GrO8p5Kg.jpg,downloaded,
AGpyBSY0XpEjjH3mwGhxDO9FAaiqb48oXZNzica2PNTejhszLMbYFH34Dh3gt66o97fq2oEJCDkAObckWTMJuxrPdcksmlS1pQ,2026-06-14T15:54:30.613Z,image/jpeg,20260614_205429.jpg,20260614_205430_gp_ksmlS1pQ.jpg,downloaded,
AGpyBSaIsOgeDelofRO7iqXdiIXdOjBWvllyw5Thd4YQsVHmFoce7mhdLbCmjOetFNyIm_HRgNVl2x6U48LwdiGDdRBCdC3EPQ,2026-06-14T15:54:36.153Z,image/jpeg,20260614_205435.jpg,20260614_205436_gp_BCdC3EPQ.jpg,downloaded,
AGpyBSZQyKIsPqTHp-yxpPTEVbNEwDQiUT8J5HEy0GN34tHUdUaA7tBJz2Xf7_I7SbAKxBw86icfKr-IVzw3wmpURoKddJcfpA,2026-06-14T15:54:15.538Z,image/jpeg,20260614_205414.jpg,20260614_205415_gp_KddJcfpA.jpg,downloaded,
