media_item_id,create_time,mime_type,source_filename,target_file,status,notes
AGpyBSaXZpRCux-dZOqKoHX_M2N4HpN4yMj4oqOrCxIX1j-Vtz04VBzahOvLuD_sIAuPmgmZah04K3TPr2t7PtAWObNi1EUf4A,2026-05-14T04:59:07.077Z,image/jpeg,20260514_095906.jpg,20260514_095907_gp_Ni1EUf4A.jpg,downloaded,
AGpyBSYoJg7eMmrNRiUhrbDE42cN2VmTHBiuPESpTGZwmnjjU7ZT2EmW_0ERw_1LP7ka6uOK-Fq_q6633wtQ586wjDvjZG4NtQ,2026-05-14T04:58:56.035Z,image/jpeg,20260514_095855.jpg,20260514_095856_gp_vjZG4NtQ.jpg,downloaded,
AGpyBSaNAJTph6vYtf1wujaFBX3A8bjV3b9YxIvbf17vGX4ck3g6bSq6kCBxpjjzBQFXDQVvf0dc7wiFD5X4RUUAvLa9olRp5g,2026-05-14T04:58:46.050Z,image/jpeg,20260514_095845.jpg,20260514_095846_gp_a9olRp5g.jpg,downloaded,
AGpyBSbmptZ0dhbaYOkYtWQtc7RZMk8kyUp_UXFqYLfCbLiVn-X1d9wtRxqmQrXlqAmwQIZl60TfsD6AkCyDyZiaAKtmRy9fqg,2026-05-14T04:58:36.097Z,image/jpeg,20260514_095835.jpg,20260514_095836_gp_tmRy9fqg.jpg,downloaded,
AGpyBSYSXUcQMraZVD1xKPnAwJccpnj9oQZh_V4rnwzPw6PJdtU_GigH8bmLJzuhgKpUgVF_SOjXuwhJzCQCeI_hIEfg74oFMQ,2026-05-14T04:58:26.087Z,image/jpeg,20260514_095825.jpg,20260514_095826_gp_fg74oFMQ.jpg,downloaded,
AGpyBSZBKYNg_1sq5R2eGKGIs3_d3T9wtRUhr7pestXK_7vsIUeVAJtCXI6V4EE5Mjp8rBxWFTvIMQahaRV64N7RsnnuP5s76A,2026-05-14T04:58:20.080Z,image/jpeg,20260514_095819.jpg,20260514_095820_gp_nuP5s76A.jpg,downloaded,
AGpyBSbljo_0RQzdpB8GROJ8gUE5y7NyxxOzTo93VfuPs3jDdDb0LvM45wBUdzC0SHbW8PXQR8C1O4Rc47IN2BHnMX5kblggGA,2026-05-14T04:58:12.065Z,image/jpeg,20260514_095811.jpg,20260514_095812_gp_5kblggGA.jpg,downloaded,
AGpyBSaRRRfMLSkX8d8MkDxO_S9alNsM3tlmXaH_-957vQwFTLlof6PnOGMvnggGInkHeypEBRrzRdGSu6n48yQZTqYBNOqh9A,2026-05-14T04:59:26.074Z,image/jpeg,20260514_095925.jpg,20260514_095926_gp_YBNOqh9A.jpg,downloaded,
AGpyBSZ_RHiu_lGEKMiNlojqvgV273npZ8FYSEBJ5EruaNqja2AS37SOmY6qA6hnGVVn3DWAD1ZdLWIu0E-gNDHm1WVr2QI7ig,2026-05-14T05:00:03.021Z,image/jpeg,20260514_100002.jpg,20260514_100003_gp_Vr2QI7ig.jpg,downloaded,
AGpyBSZ6tUty9TBGYD-YlHINWow9r-gEk8xd47-lj-ceuJklZ88vxhSiHBAtQudZLE_oWIbDUAUpNJLKzTGLCm4_2ofoDr3ymA,2026-05-14T05:06:47.067Z,image/jpeg,20260514_100646.jpg,20260514_100647_gp_foDr3ymA.jpg,downloaded,
AGpyBSbgij-lxJxG-H-XA7_olsjZks_Kl9TtbqMvyp7dBXkMvxWPqyZs-wiA8Uw7J2VM75khN7aue8zjOHElZSqao2BXoQkXnw,2026-05-14T04:59:53.015Z,image/jpeg,20260514_095951.jpg,20260514_095953_gp_BXoQkXnw.jpg,downloaded,
AGpyBSYuYi-KcBgh87ZMUa2VN7onXTTx7YlchO8sbADq_YAxt7zTctwF6X-dCQ6AJKPkpqOGYu6rDht_cvh1dbOsTbq-1VQUXQ,2026-05-14T05:00:08.045Z,image/jpeg,20260514_100007.jpg,20260514_100008_gp_bq1VQUXQ.jpg,downloaded,
