media_item_id,create_time,mime_type,source_filename,target_file,status,notes
AGpyBSb6xeAKp4qInMUSzO7Tb2EqG-exRtKgxjA2Pv71NySAQL6KCqBaHiXeOt2CFRAmOPl0fCsbEYCe5Y2G4JgZlmZ25Ou4_A,2026-05-01T14:45:35.015Z,image/jpeg,20260501_194532.jpg,20260501_194535_gp_mZ25Ou4A.jpg,downloaded,
AGpyBSaq2d6jJcODR7Vm2ePJACSYw84ISrdZBRjiHwmU8CaxXcsjOQJ5-YMTUgsVjvbWiCnG_kro22S5R1QGdzUCbaSPx_PLDw,2026-05-01T14:45:08.062Z,image/jpeg,20260501_194506.jpg,20260501_194508_gp_aSPxPLDw.jpg,downloaded,
AGpyBSYb_QTF0IgWVFmJrKP68hAmHco73Al_zjGAdxbUzGPHFpqYGt7PUhVPB2ci2Iyoa-Dh8jPCsA8s6X1cCtQWAwd1_x56gQ,2026-05-01T14:44:58.085Z,image/jpeg,20260501_194456.jpg,20260501_194458_gp_wd1x56gQ.jpg,downloaded,
AGpyBSaNSFMcZvgcpu_1THZHasP1U4kHd7jptRZC2qMOG7at6dAVqTyo0-f_Y0Iryo40qH2KbRanLLh_ru3XGQ6fZvgDugUCjQ,2026-05-01T14:44:51.075Z,image/jpeg,20260501_194449.jpg,20260501_194451_gp_gDugUCjQ.jpg,downloaded,
AGpyBSZZKGccNlV1wrkdTaCuVc90tZQ1B6mFYDYc9R1hoVnwKAWq_gsbo_d1qmQbY7JVbDINiIPZ-8KGf2GPhsQgDVewUJAfPA,2026-05-01T14:44:35.022Z,image/jpeg,20260501_194432.jpg,20260501_194435_gp_ewUJAfPA.jpg,downloaded,
AGpyBSZvSHKo0fZa8eXnmyTJwGY2LIOU1UTJJU6rTy7QE9Poeu4NJv_cjw9E3wSWh0cLcT9K3aa-rkrnUmiHK6DefoQjfOBtTQ,2026-05-01T14:44:27.001Z,image/jpeg,20260501_194425.jpg,20260501_194427_gp_QjfOBtTQ.jpg,downloaded,
AGpyBSYHL3yHQgQW3myCq5Hn40LDo0GuQ6_SujPg2VGZpSvGH9bzD_3Vbe2F8lrdBUor5ZbxRV3f1jy3ZYUfVgwrfetoAeFYqg,2026-05-01T14:44:21.042Z,image/jpeg,20260501_194418.jpg,20260501_194421_gp_toAeFYqg.jpg,downloaded,
AGpyBSaRWIcTRo7Q8-BJOBdeHWD7hY8d73z-lelL-aYfGYEskXMqXlBsRD9z3tsW42-6JjVmaV2rGs2mFcEDzF_w0gdDll-c8Q,2026-05-01T14:44:14.063Z,image/jpeg,20260501_194412.jpg,20260501_194414_gp_gdDllc8Q.jpg,downloaded,
AGpyBSbWTNstnj3VJelB7det86nX0yROQwhSx-hju_vsShIAZLOoFUvGihcK4OorYnI-cOQEEcecy0V9rNHRGYj-lW9-J4rcsw,2026-05-01T14:44:02.021Z,image/jpeg,20260501_194400.jpg,20260501_194402_gp_W9J4rcsw.jpg,downloaded,
AGpyBSbPAW1MMXE51jeweugNUUNsLykfFBpKoD65R2ywzFPm8yIBXh56fdcKPOxoAdj91aKYtviGAfwfNYiDTndgHLV7P0qatA,2026-05-01T14:43:44.035Z,image/jpeg,20260501_194342.jpg,20260501_194344_gp_V7P0qatA.jpg,downloaded,
AGpyBSaL1yvmrbQDP30d9jgRjFek45tKmFu1qZ53L-XXeYUBqkKrOVlqZvelONmU9nU4plLntpPXmeF1k8c8GUDpur81Nj4SVA,2026-05-01T14:43:38.088Z,image/jpeg,20260501_194336.jpg,20260501_194338_gp_81Nj4SVA.jpg,downloaded,
