media_item_id,create_time,mime_type,source_filename,target_file,status,notes
AGpyBSbjHw-aODhwLRgLVS8R6v4okxLiTtjeb2Tn6S0R05bs8NOpqM22pZ7QJ0Ttk2vAA6K5NGmIZ4F9t29ykBo4TV7WcFHjLQ,2026-05-01T19:44:42.073Z,image/jpeg,20260502_004440.jpg,20260502_004442_gp_7WcFHjLQ.jpg,downloaded,
AGpyBSZnLWuHQZbd2ha2eOtjxgznPwlL9yJqnuL91W2ULISSzkDGLPCtRIFrUeOsQ3JrdayoUiC1ueGwhbNo8rtvief1TySzww,2026-05-01T19:44:37.016Z,image/jpeg,20260502_004434.jpg,20260502_004437_gp_f1TySzww.jpg,downloaded,
AGpyBSZS8qV5t7Wh-N3vrpAuqi4iobD7UGNzBFDudxDW4RIJGbsOrK1zwe6Nnc77UOyttOiHywOuNwm_KwZMtG6EQcKJHxGcCA,2026-05-01T19:44:29.071Z,image/jpeg,20260502_004427.jpg,20260502_004429_gp_KJHxGcCA.jpg,downloaded,
AGpyBSbTy5cEVcAKjqUEPuVMWt-0o306PVlruN1Xp91JPF1Qsa1hNIK-CBJUTCqTZ35OUZNLFTEpkSmByMd777uQmZPXJR_Bzg,2026-05-01T19:44:19.067Z,image/jpeg,20260502_004417.jpg,20260502_004419_gp_ZPXJRBzg.jpg,downloaded,
AGpyBSZ20CKPKwresf-y6T7uiqlg2_l1eLzmJGYj4IKwbLxDXmhYm3GYkluk7ntBofmBJH7LfpuwZ3QsdgIm-yfoDQQno8OVRg,2026-05-01T19:44:13.062Z,image/jpeg,20260502_004411.jpg,20260502_004413_gp_Qno8OVRg.jpg,downloaded,
AGpyBSaqbiWlDNur81fJ9GkKomP9d3eV7K5rAXaa9NqY--KKDdoeoC67n2Etwm3EPXcnbQlnqCTJROGpcEhSp7_hTzotUSjgGA,2026-05-01T19:44:01.076Z,image/jpeg,20260502_004359.jpg,20260502_004401_gp_otUSjgGA.jpg,downloaded,
AGpyBSYbqonavM2yTzJf-wmBoHKyOiptiDivFxZR7-wsOml8_ABpO3F_oP1cN-UmhJI1znp1BADtG734qEaoHJCjqyK8VYz-MQ,2026-05-01T19:43:45.031Z,image/jpeg,20260502_004343.jpg,20260502_004345_gp_yK8VYzMQ.jpg,downloaded,
AGpyBSbezyIkGNIXAiYv7vO8Sj-_K_q4enxqWDrDCMWtHZC1dn40gfsZBqe5nMo8KU8eBf-q-Sl1uTHaINCivprnKFm2OagYpg,2026-05-01T19:43:37.017Z,image/jpeg,20260502_004335.jpg,20260502_004337_gp_m2OagYpg.jpg,downloaded,
AGpyBSaf3MxXp1AnlAcvdXF3z5S56CUJFzoAs2jHL73SbV0G1C2CFG2fVqgPdxEc2H3ftGhv9AL2IK8E7RIUMUqaxiwuzpgNrA,2026-05-01T19:43:14.090Z,image/jpeg,20260502_004313.jpg,20260502_004314_gp_wuzpgNrA.jpg,downloaded,
AGpyBSa5nG8m6R8uTeIfLCnqISV25W2oIHJ95g86hromFwkd_KZrDZEQatBzj5QyswSsD63qadtV5clE2CpKRGWlaH-m9RR5DQ,2026-05-01T19:42:54.001Z,image/jpeg,20260502_004251.jpg,20260502_004254_gp_Hm9RR5DQ.jpg,downloaded,
AGpyBSa-SvU3ZI1bedWYUIj_zHFZ7_tGMWKrI_vhlfR1OAfOAtfZWk4rarnwfZj4rnDRNfqJHGAA3jNvXq7ddfEbsjCfosvPIg,2026-05-01T19:42:31.089Z,image/jpeg,20260502_004230.jpg,20260502_004231_gp_CfosvPIg.jpg,downloaded,
AGpyBSbBZrELr89E4UB8rocrQ9bmiRYLLn861gd3-uIFEHi66xxaQx1BsyP8eMlW2ksM38E0TOzBDu7LjTvvbsxfsVPKRe5HSQ,2026-05-01T19:42:22.038Z,image/jpeg,20260502_004220.jpg,20260502_004222_gp_PKRe5HSQ.jpg,downloaded,
AGpyBSYPQuUeFmUvz29yB4lf9PYA50WtvoATlg-yvID__ZDacnGck0tsdDHLFGpDAe8WcQKLuvNynAnXWAOv47NcfvevgCLjSw,2026-05-01T19:42:15.089Z,image/jpeg,20260502_004214.jpg,20260502_004215_gp_evgCLjSw.jpg,downloaded,
AGpyBSZwYrpD0KmQzwzo_lmBi27Qw1zC5uYse25acHkYDfrBlfKi10LE1s_Jubld0y4NabAS2tny-CrWRGQ7Kf3VELzfUSmKJg,2026-05-01T19:42:01.079Z,image/jpeg,20260502_004159.jpg,20260502_004201_gp_zfUSmKJg.jpg,downloaded,
