media_item_id,create_time,mime_type,source_filename,target_file,status,notes
AGpyBSa5QH6XphFu0jKahYOk1U1f315ztWoywZKh597NEP2z5DwyqTT3Yn89p4ahhrLS68qVxGYr55l_Sbe9NyTh0546OsAntA,2026-04-23T13:37:12.015Z,image/jpeg,20260423_183708.jpg,20260423_183712_gp_46OsAntA.jpg,downloaded,
AGpyBSaJDYfn2-YxSmK47U9EUKVeZxcvbsspmXa22aTEGUJfByEtCzMvI-YFeIcsiHjC8bUViZQwX12bVUjh2rs1Ga5qmyeO-A,2026-04-23T13:37:04.075Z,image/jpeg,20260423_183702.jpg,20260423_183704_gp_a5qmyeOA.jpg,downloaded,
AGpyBSanPllNZbdtj7XQV_mBuvL97gIsEcy86RtsftFB3n9MngB6dh1Ny7KGnkLbL6uRWr9iCONJSj7bbrzKBDJJfeltd3AKwg,2026-04-23T13:36:48.063Z,image/jpeg,20260423_183646.jpg,20260423_183648_gp_ltd3AKwg.jpg,downloaded,
AGpyBSY05NpEMtJ9Dbs-u1IeM7IU4uj3x4K2nFsU-d-TdH1VpOBOaRiAS1F4HkzJcJpRJOngYQQij2lMA_V5KDMC3dSpWIfUnw,2026-04-23T13:36:28.093Z,image/jpeg,20260423_183626.jpg,20260423_183628_gp_SpWIfUnw.jpg,downloaded,
AGpyBSa4FkgwhcHqv3Iw6P1jDPZMl6rYydJpwXsygH3pZuq8s1BcfLv1oBbVD_xwXQ4dBRtFxnfq0x6tMSP0iKSeO1bhRdLpMg,2026-04-23T13:35:40.055Z,image/jpeg,20260423_183538.jpg,20260423_183540_gp_bhRdLpMg.jpg,downloaded,
AGpyBSYIhKFU8enu08OWDCY02m4YllYYZryvUVI3PwDdhnX_cQLlqxJqfmv5m0BExtj0ZBjeXLPLNk_-OBFe1PGmuZpjVN2Ujw,2026-04-23T13:35:21.086Z,image/jpeg,20260423_183519.jpg,20260423_183521_gp_pjVN2Ujw.jpg,downloaded,
AGpyBSZX2DgLiip_Ab7CZe3P6LkRkvUP_R4W8wCGfCMVFry0byE8Nqi1_wRZ3QiACMC_n9oHyRH23129jxOy8MDy0sjFn65JBQ,2026-04-23T18:23:45.009Z,image/jpeg,20260423_232342.jpg,20260423_232345_gp_jFn65JBQ.jpg,downloaded,
AGpyBSbBrQ_ag7U0tLkME3g8fpuXuonsay2-R04QmLoe2MLHWMKKjyaLUCamg4dx-55U4nQU5rEchxBq0R0AtOa3O5caYB252g,2026-04-23T18:22:36.034Z,image/jpeg,20260423_232233.jpg,20260423_232236_gp_caYB252g.jpg,downloaded,
AGpyBSaEiNwGJwwb8b5RLIVxQvV5yPpDxzEU0HLyBAsfakI2BlI_xm8iZbVEJkZjCauWD6dXWRVlwWo81JTaEqLISKezwEcH2g,2026-04-23T18:22:20.027Z,image/jpeg,20260423_232217.jpg,20260423_232220_gp_ezwEcH2g.jpg,downloaded,
AGpyBSY__WGsIlzWduHqTLYAQ2dr3h2oCn3VornnALVSSyj76hGnqeNr0kaUEPvUgaaMYHZJ4HbgwLjRdJ3pmPMRc1ryYH6xZg,2026-04-23T18:22:02.021Z,image/jpeg,20260423_232159.jpg,20260423_232202_gp_ryYH6xZg.jpg,downloaded,
AGpyBSbuiyNAFp9SkzVkWZxc1pNDk4VAPDTessKF-eX2TRDgRvSPAtLPdLX93ToKyHdk6AUqWaV09-UsjVBf2CHGK0rrFiL8og,2026-04-23T18:23:09.055Z,image/jpeg,20260423_232307.jpg,20260423_232309_gp_rrFiL8og.jpg,downloaded,
AGpyBSYo0EsKRNYIqnwBqetzyaXxT9tIMwbJUaL2A90K2zc2A9dBH03gVxyPzPj7ugSXICB_MMPVyFSaXaJFcRi9z1WU0G6duw,2026-04-23T15:26:14Z,video/mp4,VID-20260423-WA0006.mp4,20260423_202614_gp_WU0G6duw.mp4,downloaded,
AGpyBSZpLthE1wXto-IVl1DRll07mT-kZ09W6GpmnF6sF3cm5nvQiMBgNB5vn1RaPzsKkED42Ucr6qCKfGn3IGfN82DyztXKcw,2026-04-23T13:35:14.008Z,image/jpeg,20260423_183512.jpg,20260423_183514_gp_DyztXKcw.jpg,downloaded,
AGpyBSaHjtL00QbJeo4hHm9lW8z72fdx3CiNd9GmOM0fWmVdQFg2vdYbasjGY5_2A29IPqEQageppfJaRYdp-JpP39MQf-bmvQ,2026-04-23T13:34:48.015Z,image/jpeg,20260423_183444.jpg,20260423_183448_gp_9MQfbmvQ.jpg,downloaded,
AGpyBSYBjeZ93x6G2nKs8UEdLYBYPX9ynoFuIrCrmCV467yMEa1dNwn2rNv3WUB7zga_Zdpt7kDiaHq40yzWlSvd5GeCiJmZnA,2026-04-23T13:34:08.058Z,image/jpeg,20260423_183404.jpg,20260423_183408_gp_eCiJmZnA.jpg,downloaded,
