media_item_id,create_time,mime_type,source_filename,target_file,status,notes
AGpyBSa6C82kEDg-mHvVItYSUxPld0ZVlj9PbUb1XmrIFO4YncO42sWoOfME6ZCYCgnnJOMDskp-qenFvaFe_yR3diSiEb7xTg,2026-05-28T14:48:53.727Z,image/jpeg,20260528_194850.jpg,20260528_194853_gp_SiEb7xTg.jpg,downloaded,
AGpyBSaJZzBJhAXjofmT04BnA8GzVtPL-3OJ1gnvXzDQfiTRFgpZIGVditLBEkg201AzqdJkFAC_LeRou5uwh9fmGG8pOmnEbg,2026-05-28T18:53:30.029Z,image/jpeg,20260528_235329.jpg,20260528_235330_gp_8pOmnEbg.jpg,downloaded,
AGpyBSai6Gs_tWFk8rR4xneYRht9gRf6gLb1XlgrQa_a7AiL6PjwEpVMK45VQ14GQbvQGfD6sPx24YKwPOlXiZUMi27jTtagVw,2026-05-28T19:06:31.702Z,image/jpeg,20260529_000629.jpg,20260529_000631_gp_7jTtagVw.jpg,downloaded,
AGpyBSbZIZcLrWCb5-evnlWiHQHtiWEglHAAJ469gHOxB4KpUJvlo-ABPQcF_HsezrnHjinFS18nTuWAfyyKF-zdF_aczV4kWw,2026-05-28T19:06:22.677Z,image/jpeg,20260529_000621.jpg,20260529_000622_gp_aczV4kWw.jpg,downloaded,
AGpyBSbly3ORDA13iVQcysh1lqVgWvd4_0JdnX0pJNclv_fvoq5_xFRJvjnKDtazhIchUcHZu5C3mh-ye4YMkyTqROv6oy8EoQ,2026-05-28T19:07:08.511Z,image/jpeg,20260529_000706.jpg,20260529_000708_gp_v6oy8EoQ.jpg,downloaded,
AGpyBSa2b57rWapy0YDX8Fxj87_qR6PV2RLvQPBGF-1oRtId_CmuNdaeO0MRIgzWrOk5sq2nmD7221g9GoLPz-hq285K6MappA,2026-05-28T19:08:19.931Z,image/jpeg,20260529_000818.jpg,20260529_000819_gp_5K6MappA.jpg,downloaded,
AGpyBSY2JXMr_snapOYhEPdWtWTLAkpWCrzaGiNeQxbpHhviDfvogI5Zh2bqaUfG27spPcBKLEsCDQZ9EvYvwzp3WOrCMaZnuQ,2026-05-28T19:08:45.695Z,image/jpeg,20260529_000843.jpg,20260529_000845_gp_rCMaZnuQ.jpg,downloaded,
AGpyBSZvQzJv0hQ6QV45DB80_XMStw5knZ0MT8qMc0k96GtKm80B9nwDgsS0Hfc7xVt8KrOFrDhyJv6tb0WdlcCdqdl80pweOg,2026-05-28T19:09:00.335Z,image/jpeg,20260529_000859.jpg,20260529_000900_gp_l80pweOg.jpg,downloaded,
AGpyBSYM8__vPu6WSTeMgKZ6iYRVfU0TKCXJpsOBnwdy4AYhdAX6k-vKegriFflUHZqnp7WQeknA-SAvy4k-ZjwjrtOgeiKM_A,2026-05-28T19:09:37.341Z,image/jpeg,20260529_000937.jpg,20260529_000937_gp_tOgeiKMA.jpg,downloaded,
AGpyBSYd9HaaZK9L33aPbGoN31iyN3kFvwKCUvDzp8Za2culhNuWF7s1YFsQkomt5giux_B7obzy7Ur7X3kn-8mWkF_glexncA,2026-05-28T19:09:27.202Z,image/jpeg,20260529_000926.jpg,20260529_000927_gp_FglexncA.jpg,downloaded,
AGpyBSZGbiE7ZhonIEKz2-12DNy6gzK9bNdsBj6bUGtdkDnNnZ-gwXfxb6Og4zeoAHFskj3My1zrjLvCWg6VFo-0DN4oyuazFg,2026-05-28T19:21:30.105Z,image/jpeg,20260529_002129.jpg,20260529_002130_gp_4oyuazFg.jpg,downloaded,
