channel,message_id,date_utc,category,subcategory,source,subject_or_ref,product_or_topic,part_number_or_code,amount_pkr,status,action_required,notes
email,19e8b4aeda17b84d,2026-06-03T02:23:22Z,project_update,order_quote_tracking,Cruiser Corps,You're almost there...,"[Main homepage URL](https://cruisercorps.com) [Main homepage URL](https://cruisercorps.com/) Hi David, we noticed some items left in your cart. Need help? Call us today= and we'll help you find exactly what you need. http://cruisercorps.com/products/navidium-s",TE1Z4DVXWZXAN3YVWJSS|HASSLE-FREE-30-DAY-RETURNS|KW7HX7N073SKRY1B6,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=project_order_signal; hits=ac,brake,fj40"
email,19e8c21ea2f844c2,2026-06-03T06:18:11Z,product,order_quote_tracking,Aliexpress,Clearance: grab it before it's gone,"96 Massive Fresh Finds savings ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ . . -50% . PKR5,699 . -50% . PKR7,091 .",PKR940|PKR489,94003,order_or_project_signal,yes,Imported by Gmail MCP; reason=supplier_order_signal; hits=aliexpress
email,19e8c635faeee262,2026-06-03T07:16:35Z,supplier_communication,receipt_payment,Powerhouse,"David, Your 40% OFF comeback reward is here. 🎁",Shop your favorite categories with a special comeback reward. ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ,,0,payment_or_receipt_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=powerhouse,delivery,order,payment"
email,19e8c69ae4ec1daa,2026-06-03T07:36:35Z,supplier_communication,post_purchase_feedback,Daraz,Thank You for Choosing Daraz 🛍️ How Was Your Experience? 😊,"96 Dear David Pridmore, Thank you for choosing Daraz as your preferred platform! We would love to hear about your recent shopping experience with Daraz. Share with us what went well or could have been done better in this 2-minute survey.Simply click on the rat",,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,feedback"
email,19e8cd7d9efb4afa,2026-06-03T09:36:54Z,supplier_communication,shipment_update,Aliexpress,Order 3073062248277489: order shipped,"96 Track your order ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ Hi UK shopper , Your order 3073062248277489 has sh",3073062248277489,36942,shipment_tracking_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=ac,aliexpress,order,shipped,tracking"
email,19e8d1f7b20aa815,2026-06-03T10:55:09Z,product,order_quote_tracking,Aliexpress,See what’s hot right now!,"96 Get ready for new items and savings ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ On sale now PKR1,090 PKR1,225 |",PKR115|PKR499,115468,order_or_project_signal,yes,Imported by Gmail MCP; reason=supplier_order_signal; hits=aliexpress
email,19e8db81edcbda0b,2026-06-03T13:41:52Z,supplier_communication,receipt_payment,Daraz,Delivery of your Order 242670698180938,"Your parcel(s) have been delivered! --> Your parcel(s) have been delivered! Dear pridmoredave, We are excited to inform you that your Order 242670698180938 has been successfully delivered. As we'd love to hear your thoughts on your new purchase, please do take",242670698180938,5169,payment_or_receipt_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,delivered,delivery,invoice,order,paid,payment,review"
email,19e8db81f7f73378,2026-06-03T13:41:52Z,supplier_communication,receipt_payment,Daraz,Delivery of your Order 243852333280938,"Your parcel(s) have been delivered! --> Your parcel(s) have been delivered! Dear pridmoredave, We are excited to inform you that your Order 243852333280938 has been successfully delivered. As we'd love to hear your thoughts on your new purchase, please do take",243852333280938,16944,payment_or_receipt_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,delivered,delivery,invoice,order,paid,payment,review"
email,19e8e727ef0410d4,2026-06-03T17:05:25Z,project_update,shipment_update,PakWheels,Your shipment is on the way — Track your order #1075298,"Post an Ad for FREE Sell Your Car Dear David Pridmore, Great news! Your Order #1075298 placed on 25 May 2026 at 01:53 has been shipped and is now on its way to you. We appreciate your trust in PakWheels AutoStore and hope you enjoy your purchase! 📦 Shipment De",KI7535728644|UFM-1041|LEOPARDS,26397,shipment_tracking_signal,yes,"Imported by Gmail MCP; reason=project_order_signal; hits=brake,fj40,land cruiser,toyota,delivered,delivery,order,review,shipped,tracking"
email,19e8f9737d895e52,2026-06-03T22:25:11Z,project_update,order_quote_tracking,Cruiser Corps,Your cart is about to expire.,"https://cruisercorps.com https://cruisercorps.com/collections/floor-mats Hi David, we noticed some items left in your cart. Need help? Call us today= and we'll help you find exactly what you need. http://cruisercorps.com/products/navidium-shipping-protection =",TE1Z4DVXWZXAN3YVWJSS|HASSLE-FREE-30-DAY-RETURNS|KW7HX7N073SKRY1B6,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=project_order_signal; hits=ac,brake,fj40"
email,19e905b47a71f34d,2026-06-04T01:59:19Z,supplier_communication,order_quote_tracking,Aliexpress,Package PK015448775R: in your country/region,"96 Track shipping status inside ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ In your country/region Hi UK shopper ,",PK015448775R,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=aliexpress,delivery"
email,19e908f5a55a4858,2026-06-04T02:56:13Z,supplier_communication,order_quote_tracking,Aliexpress,Package PK015448775R: at customs,96 See what’s next for your delivery ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ Customs clearance has begun Hi UK,PK015448775R,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=aliexpress,delivery"
email,19e918fe5a3d3d9c,2026-06-04T07:36:25Z,supplier_communication,post_purchase_feedback,Daraz,Thank You for Choosing Daraz 🛍️ How Was Your Experience? 😊,"96 Dear David Pridmore, Thank you for choosing Daraz as your preferred platform! We would love to hear about your recent shopping experience with Daraz. Share with us what went well or could have been done better in this 2-minute survey.Simply click on the rat",,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,feedback"
email,19e92e62a7024e97,2026-06-04T13:50:14Z,project_update,order_quote_tracking,Alibaba,universal ac kit for car: request a sample today,Get a sample before you commit ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌,SCS009,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=project_order_signal; hits=ac,toyota,delivery,order"
