channel,message_id,date_utc,category,subcategory,source,subject_or_ref,product_or_topic,part_number_or_code,amount_pkr,status,action_required,notes
email,19eda0dd43abeb38,2026-06-18T09:26:35Z,project_update,order_quote_tracking,Alibaba Remind,Price drop on items you viewed,"Take another look: Original Quality and Full-Size Classic Car Body Shell Assemblies for Sale, Compatible with 1983 Ae86 Sprinter Trueno ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ",,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=project_order_signal; hits=fj40,delivery"
email,19edb4ea7d173067,2026-06-18T15:17:05Z,project_update,post_purchase_feedback,The JetBrains team,"Your JetBrains IDE Expertise, Now on LinkedIn","Read this blog post in the browser: https://blog.jetbrains.com/?post_type=blog&p=711459 Your JetBrains IDE Expertise, Now on LinkedIn Every developer has tools they rely on daily. The workflows they've built around them, the ways they've learned to move faster",,0,feedback_requested,no,"Imported by Gmail MCP; reason=project_order_signal; hits=relay,delivered,feedback"
email,19edb5d98cdec06f,2026-06-18T15:33:24Z,supplier_communication,post_purchase_feedback,Toolsmart.Pk,"Hi David, share your thoughts about LICOTA MADE IN TAIWAN QUICK COUPLER - ONE TOUCH 1/4"" IRON","Let us know what you think about order #TM25805. Trouble viewing email? Hi David, We fulfilled your order from our store ToolsMart.pk 16 days ago and would love to get your feedback. What do you think about LICOTA MADE IN TAIWAN QUICK COUPLER - ONE TOUCH 1/4"" ",TM25805,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=toolsmart,toolsmart.pk,feedback,order,review"
email,19edbb1a3c20d90d,2026-06-18T17:05:09Z,project_update,shipment_update,Brighto Paints | Pakistan's 1st Multinational Paint Company,Order #1701 confirmed,"Thank you for your purchase! Brighto Paints | Pakistan's 1st Multinational Paint Company Order #1701 ---------------------------- Thank you for your purchase! ---------------------------- Hi David, we're getting your order ready to be shipped. We will notify y",AF59-DCF0EBB9D726|EB8C-4D5F-8592-5CB7939650A8,4670,shipment_tracking_signal,yes,"Imported by Gmail MCP; reason=project_order_signal; hits=paint,confirmed,order,shipped"
email,19edc169349e3afc,2026-06-18T18:55:27Z,supplier_communication,post_purchase_feedback,Toolsmart.Pk,"Hi David, share your thoughts about LICOTA MADE IN TAIWAN FLARE NUT WRENCH 12 X 14","Let us know what you think about order #TM25776. Trouble viewing email? Hi David, We fulfilled your order from our store ToolsMart.pk 16 days ago and would love to get your feedback. What do you think about LICOTA MADE IN TAIWAN FLARE NUT WRENCH 12 X 14 ? Rati",TM25776,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=toolsmart,toolsmart.pk,feedback,order,review"
email,19eec02fb057d5f8,2026-06-21T21:07:54Z,project_update,order_quote_tracking,Alibaba Remind,Price drop on items you viewed,"Take another look: Original Quality and Full-Size Classic Car Body Shell Assemblies for Sale, Compatible with 1983 Ae86 Sprinter Trueno ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ",,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=project_order_signal; hits=land cruiser,toyota,delivery"
email,19ef4c8adb9cd308,2026-06-23T14:00:52Z,project_update,order_quote_tracking,Cruiser Corps,Our FJ40 Jump Seats are Back in Stock!,https://cruisercorps.com/ https://cruisercorps.com/products/rear-jump-seats-pair-fj40-bj-hj-series-1958-1984 Our FJ40 Rear Jump Seats are Back in Stock! We are very excited to announce that our FJ40 Jump Seats are back. We take great pride in the attention to ,REAR-JUMP-SEATS-PAIR-FJ40-BJ-HJ-SERIES-1958-1984|HASSLE-FREE-30-DAY-RETURNS,0,order_or_project_signal,yes,Imported by Gmail MCP; reason=project_order_signal; hits=fj40
email,19ef7eb38b086282,2026-06-24T04:37:27Z,supplier_communication,order_quote_tracking,Aliexpress,Package PK015500693R: with local carrier,96 Track shipping status inside ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ Collected by local carrier Hi UK shopp,PK015500693R,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=aliexpress,delivery"
email,19ef7eb3b78c1529,2026-06-24T04:37:27Z,supplier_communication,order_quote_tracking,Aliexpress,Package PK015500693R: in local transit,96 See how close it is to you ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ Arrived at carrier facility Hi UK shoppe,PK015500693R,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=aliexpress,delivery"
email,19ef8908a4dcc1cc,2026-06-24T07:38:01Z,supplier_communication,post_purchase_feedback,Daraz,Thank You for Choosing Daraz 🛍️ How Was Your Experience? 😊,"96 Dear David Pridmore, Thank you for choosing Daraz as your preferred platform! We would love to hear about your recent shopping experience with Daraz. Share with us what went well or could have been done better in this 2-minute survey.Simply click on the rat",,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,feedback"
