channel,message_id,date_utc,category,subcategory,source,subject_or_ref,product_or_topic,part_number_or_code,amount_pkr,status,action_required,notes
email,19f2b94a9b4aac1f,2026-07-04T05:16:08Z,product,order_quote_tracking,Powerhouse,"David, 50% off all Riva sockets. Link inside-->",Half price on all 7 Riva extension sockets. One code: riva_50. ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌,,5600,order_or_project_signal,yes,Imported by Gmail MCP; reason=supplier_order_signal; hits=powerhouse
email,19f2c0f86330645c,2026-07-04T07:37:21Z,supplier_communication,post_purchase_feedback,Daraz,Thank You for Choosing Daraz 🛍️ How Was Your Experience? 😊,"96 Dear David Pridmore, Thank you for choosing Daraz as your preferred platform! We would love to hear about your recent shopping experience with Daraz. Share with us what went well or could have been done better in this 2-minute survey.Simply click on the rat",,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,feedback"
email,19f2c6b899af8354,2026-07-04T09:18:05Z,project_update,order_quote_tracking,LOOKFANTASTIC,Flash Sale: 20% Off,THIS WEEKEND ONLY (https://link.n.lookfantastic.com/q/QEq1M74HgbMT0Yg5s7cjmuWrimYEagSJuiAEZcOJcHJpZG1vcmVkYXZlQGdtYWlsLmNvbcOIoz1uzf20ebLs3uWFrCnAG-6Q_bA) LookFantastic (https://link.n.lookfantastic.com/q/azXWrjf6RBe00YSaX4wDnTdrIlm_zJbNr3VAZcOJcHJpZG1vcmVkYXZ,QEQ1M74HGBMT0YG5S7CJMUWRIMYEAGSJUIAEZCOJCHJPZG1VCMVKYXZLQGDTYWLSLMNVBCOIOZ1UZF20EBLS3UWFRCNAG-|VA4B0-|MZSPJYNCLLBTZKWSASIPQV1KBG|UJVEMTEKIW410YADSP6L3PWD5T9EODCF1G8EZCOJCHJPZG1VCMVKYXZLQGDTYWLSLMNVBCOI607YYUPED7LFTLUKRNE7AIUXM2G|YZEXMQN7JKVW0YIVO2V8EJ6GCMEQJ5TPM6GIZCOJCHJPZG1VCMVKYXZLQGDTYWLSLMNVBCOI2CCVHJEUEPLYPL5XTDKHUBD7CLW|LJXGVC-J9CX-|MPCNSABULEAY0YHD0BOR1GJZ9IB6FH3FHP6LZCOJCHJPZG1VCMVKYXZLQGDTYWLSLMNVBCOI4UT-EAUHEJLXLEA4JU57JDOZJFA|PJEZUSNTNY4J0YA65TI3A-ZYIIOSF80GNWWNZCOJCHJPZG1VCMVKYXZLQGDTYWLSLMNVBCOIMFCGMHDXD7LV3Z1VPJ6RYTP7YOG|IP3MXCUXRTBH0Y0FWZ4HHKD51FW4KUJT9TTIZCOJCHJPZG1VCMVKYXZLQGDTYWLSLMNVBCOIV1BFNSWDCKLEWIHBPDJCDALHUXW|DJKO9TP-B-|KUWPA2AG|CII6HIZHZ2UQ0YZFC4QNWAMSMENO8TQXAN9TZCOJCHJPZG1VCMVKYXZLQGDTYWLSLMNVBCOIR6D4YLLHDOLL5FD6P-2YDIAII-G,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=project_order_signal; hits=body shop,primer,delivery"
email,19f2c8789e378ab8,2026-07-04T09:48:27Z,project_update,order_quote_tracking,Millets,Summer Sale: Up to 80% off Regatta,[https://br-cdn.millets.co.uk/millets-production/e/.eJwTUmBdl9TS-Uc_-H5T7r7d_jeZVPNzT816cW31JiPvTkGlOw5SUhklJQXFVvr65eXlermZOTmpJcV6yfl6pdn6hsrXH-wynXTL0UqAi6m0WIgrKSc_P7coNTE5w4obKJIrxJqam5iZY6UH5CQLaRgZGJkZmBsYx_tCjIl3cgyN9_GMDy7NzU0tCk7MSY13BamPStDXT8pPqdQv,EJWTUMBDL9TS-|WD2DLX2FB4ZUPQ|OLJJHZMQWAJLHAPLMAGFMLJSUK1YJFGZ6ZYFRRLPUTMF6WMJJALOQSDRIHEZA0XN042TLJMMJS0MDE0S01KZULJUPUNYPC7-DKDY2CENZAXAWAHGXJG|YJFPPFUOVGJCTKXFQLXJOFN5UUWPICKZVTXAKVWH1TTCXMWCKZ0GJ1LIW8JAYMZA3MA43HDIBRYTY2I8J2D8CGLUBMPRCGJOARWRSH1UJR5-UN5KPX5JYLJOQN4JHF2KX5ICEYK2ISUUXCACL52SWAAFGG0YM-|VJ447UKG7CA97G|EA7EFNC11OAR2A|MZU6WKIJJTCVOLULMSY1ID0KGIWKDIRTE3TJZMSKWYNLQWMTRLTURO4SLQ-6DG9ZV50P1JZX43MDEDAPAZG7A|RXQSULO9AVVMQ|UUL8UQVTBMJEAWKOOFL1B7TMJ91YTBLGYIOTFUJKYSNPZY1KTUZOSOIGIUQKSABMJMBMWOKBOCLCGKYGRMYG5GBG8B4QW-|DKDY2CENZAXAWAOUYD2|DVPTK6UJFLGPOG|DKDY2CENZAXAWAOS4D3,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=project_order_signal; hits=fuse,order"
email,19f2d68a0100f999,2026-07-04T13:53:31Z,product,order_quote_tracking,Daraz,Standard Chartered: Transaction Alert,"Alerts CASA Dear Client, Alerts July 04 2026, 06:53 PM Your Standard Chartered Debit Card no. 52903xxxxxxxx8509 has been used to make the following transaction : Amount : PKR 1,900.00 Date : 04-07-26 at : Daraz. Don't miss out on the latest Standard Chartered ",,1900,order_or_project_signal,yes,Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz
email,19f2d67f15e0c135,2026-07-04T13:53:32Z,supplier_communication,receipt_payment,Daraz,"Yay, your Order 244564866480938 is confirmed!","Yay, your Order #244564866480938 is confirmed! Yay, your order is confirmed! --> Yay, your order is confirmed! Dear pridmoredave, Thank you for shopping with Daraz. We have received your Order 244564866480938 on 04 July 2026 21:53. We're excited for you to rec",244564866480938,1900,payment_or_receipt_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=paint,daraz,confirmed,delivered,delivery,order,paid,payment"
email,19f2d7e9cc06ac55,2026-07-04T14:18:18Z,supplier_communication,receipt_payment,Daraz,"Yay, your Order 245674994080938 is confirmed!","Yay, your Order #245674994080938 is confirmed! Yay, your order is confirmed! --> Yay, your order is confirmed! Dear pridmoredave, Thank you for shopping with Daraz. We have received your Order 245674994080938 on 04 July 2026 22:17. We're excited for you to rec",245674994080938,1593,payment_or_receipt_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,confirmed,delivered,delivery,order,paid,payment"
email,19f2d7f4f0a4c0be,2026-07-04T14:18:18Z,product,order_quote_tracking,Daraz,Standard Chartered: Transaction Alert,"Alerts CASA Dear Client, Alerts July 04 2026, 07:18 PM Your Standard Chartered Debit Card no. 52903xxxxxxxx8509 has been used to make the following transaction : Amount : PKR 1,593.00 Date : 04-07-26 at : Daraz. Don't miss out on the latest Standard Chartered ",,1593,order_or_project_signal,yes,Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz
email,19f2e1c3b899295f,2026-07-04T17:09:32Z,product,order_quote_tracking,Toolsmart,Standard Chartered: Transaction Alert,"Alerts CASA Dear Client, Alerts July 04 2026, 10:09 PM Your Standard Chartered Debit Card no. 52903xxxxxxxx8509 has been used to make the following transaction : Amount : PKR 4,210.00 Date : 04-07-26 at : Toolsmart. Don't miss out on the latest Standard Charte",,4210,order_or_project_signal,yes,Imported by Gmail MCP; reason=supplier_order_signal; hits=toolsmart
email,19f2e1b762150a0a,2026-07-04T17:09:39Z,supplier_communication,shipment_update,Toolsmart.Pk,Order #TM26231 confirmed,"Thank you for your purchase! ToolsMart.pk Order #TM26231 ---------------------------- Thank you for your purchase! ---------------------------- Hi David, We have received your order. Your order is being processed, You will receive a confirmation call from our ",TM26231|EAAEC61096B6,4210,shipment_tracking_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=brake,clutch,toolsmart,toolsmart.pk,confirmation,confirmed,order,shipped"
